,*g_LK,*g_h,*ALN*tauA,*ALN*b,*ALN*EXC*noise*mu,*ALN*INH*noise*mu,*ALNNode*noise*sigma,*TCR*noise*sigma,thal_aln,aln_thal,score,id,gen,f0,f1,f2
17637,0.0311247590044666,0.0694598426284917,1795.735044382008,1.8087100973786745,0.68009979932664,1.1797632562656462,0.0595337638307125,0.0061565372619899,0.187360995398305,0.0901101440637333,0.0213087638205619,17951,27,0.979950152333115,4.0,0.5801193043571455
17639,0.0317939325368801,0.0691240879783726,1918.692494794884,3.100181978738929,0.6631801199799512,0.9569926540385563,0.1320411752559286,0.0076568197625644,0.0489988897205701,0.5176346134356984,-0.2035681133135368,17953,27,0.9913312640547732,8.0,0.0101780199769172
17649,0.0285098850315061,0.0654811915777315,1799.9955440219717,1.07691485986505,0.6831212125810857,1.0323750742446416,0.0880045784481458,0.0096270061363694,0.1454658886811697,0.5799805244344141,0.055666014741251,17963,27,0.9749792210521104,4.0,0.0399058841417856
17659,0.0275930855995365,0.0672293340453029,1663.260579064078,2.184054206953616,0.6680882857634713,1.1191980634476448,0.066767864010777,0.0085192963450634,0.0441695327662198,0.0217189463407985,-0.2067689228315349,17973,27,0.989528862460837,8.0,0.0491781547772083
17670,0.0273625402968836,0.0640842864495497,1663.2461623800016,3.861735307099512,0.66886334421556,0.669735791856988,0.1387617759159999,0.006779801561846,0.0293024256236934,4.259576982206564,-0.243756836437236,17984,27,0.9500809744418396,8.0,0.4067574187677394
17674,0.0302656413786516,0.0668565169689906,1853.4268038560083,1.4649466099462425,0.6866320768276835,0.9246288979073649,0.1346890559907299,0.004649424632529,0.1397959106060701,2.5460504466199807,-0.2224885430105081,17988,27,0.9554024104829072,8.0,0.1143401975721576
17695,0.0281757478826451,0.0652818114665843,1930.227192165045,1.0792391610263168,0.6958668574787781,1.1969279579006555,0.1162605922083242,0.0042168139494286,0.2109025362625704,2.4166891196861675,0.0334547747098537,18009,27,0.9674580124057494,4.0,0.3354684413809403
17764,0.0313538724736089,0.0659084018846443,1773.6828323358725,1.1045334893096856,0.6681547711198483,1.0241031647624304,0.0607736597879206,0.0052754965021193,0.1672306249180501,0.1897978193555488,-0.1504145440275333,18078,27,0.9581251109043548,7.0,0.0468437149347735
17770,0.0297618978976164,0.0684817402179217,1692.155694121775,3.851648062399683,0.6548584091117149,1.024179430833124,0.0978659662124996,0.0077895022486435,0.1509691833287437,0.324273815253511,-0.1562415531314137,18084,27,0.9653188166219347,7.0,0.1702173800808784
17782,0.0316025748569818,0.0694652796764061,1784.4949434468183,2.0494830828417925,0.6946518933072281,1.027381716338881,0.159337037568765,0.0016283829963225,0.1544440620080883,1.5738161448447745,-0.1470397482031592,18096,27,0.9682375174444928,7.0,0.0467838102698525
17786,0.0284062685989627,0.0674145498270287,1922.9400439053768,1.0196760643344065,0.6868566695985401,0.6961197811499343,0.0822793421497029,0.0060625183426827,0.1532979578485456,1.362942217155771,-0.099630521758202,18100,27,0.9700794257860936,6.000000000000001,0.3448549553034987
17792,0.0281826730379095,0.0663307700275626,1795.111952258521,1.0417754386041764,0.6352127679507178,1.1806153677303226,0.051492580762008,0.0090691181621934,0.0534004718513732,0.0444557575192628,-0.2387774298705297,18106,27,0.9815000503030934,8.0,0.4891616995734122
17810,0.0280873126543344,0.0649763520413,1802.031551067964,1.1156072843683895,0.6908141528436487,0.9022637506017297,0.0785148554179871,0.0073523623130184,0.152340445881027,3.182713891279752,-0.1721715375825034,18124,27,0.9503736404261912,7.0,0.3344412658685071
17814,0.0273120731431746,0.0635255298238762,1926.39633366182,2.5790396996986256,0.6631517530180786,0.9552085440799676,0.0637398070214848,0.0044725340415692,0.128792250813102,4.881513315631065,-0.221149885710271,18128,27,0.9717987932366212,8.0,0.1762422518371722
17815,0.0320382939047137,0.0678913890702307,1280.508184693304,2.7986638384965348,0.6669601502910492,1.0934007212693593,0.0729834646803743,0.0048096253803549,0.172906685347373,0.034654529708249,-0.1495775067377501,18129,27,0.977706516428481,7.0,0.1321951832086565
17827,0.0271989644814338,0.063842528766862,1999.8372694326413,1.246617257198512,0.7298689451329378,0.9351611126431649,0.122195842971324,0.0007014253063384,0.1288188417545849,2.8004667912843355,-0.2198174514074954,18141,27,0.9679714242846176,8.0,0.1371188925355189
17850,0.0283065808199912,0.0652395286047678,1993.2124007457317,1.7618636392338871,0.7014853883118382,0.9852006929464462,0.1315565946829803,5.525559324821199e-06,0.1332303248830573,2.26494172361844,-0.2139580155029334,18164,27,0.9613631961469264,8.0,0.0161862132786341
17854,0.0276357127121255,0.06097245861386,1941.033590498152,5.162663574742089,0.6931511587315426,0.9028159830561828,0.0170707469849965,0.0073975046178635,0.0325711793436447,4.344919257911662,-0.0821435194284076,18168,27,0.9882172943470476,6.000000000000001,0.1732392631613506
17855,0.0286739385857541,0.0635477404025737,1838.447179830762,1.086422223023591,0.6590932230491389,1.1855035006327994,0.1315524218808225,0.0014275244672975,0.1724069748047881,2.832467885191832,-0.0827161369755134,18169,27,0.9708998939013952,6.000000000000001,0.0952415241396762
17880,0.0306763737738908,0.0670302113431367,1872.6324984591904,1.0219190679359191,0.6748502792028891,1.146924280947488,0.0785685573926769,0.0042168139494286,0.1724598824814499,2.4166891196861675,-0.0109974240677685,18194,27,0.974881954441776,5.0,0.039371133225408
17885,0.0275244388543579,0.0644685909835077,1886.742624353558,5.742718209481135,0.6933452407632298,0.8384910434660187,0.2433840305450374,0.0073210981435528,0.0155638095481221,4.128032765004128,-0.2199884607958244,18199,27,0.9577208473952598,8.0,0.0884311489136653
17892,0.0285055570952791,0.0651718250392413,1920.31679825464,1.059770668223944,0.6861682275521721,0.983829686756265,0.1321289040537759,0.0087421857916139,0.1344401451701094,0.2625060215021098,-0.0200857315584873,18206,27,0.9692904019444282,5.0,0.1477379830994509
17901,0.0291669129608081,0.0640467285616585,1701.1776033762071,1.0307475822915313,0.6849269131921465,1.0395347895649218,0.1399260849909865,0.0015578226554222,0.1591647419433159,2.370194486159505,-0.1519047443317013,18215,27,0.9547837612900624,7.0,0.0524899714258322
17905,0.0302730582699616,0.0697078597530822,1439.7342247424913,1.8577941539938692,0.6875260516255378,1.1312476786401477,0.0816826131195837,0.0039811436754783,0.1695700211517561,1.7056413581189815,0.0435505651730579,18219,27,0.9747662059935984,4.0,0.2205725523721224
17924,0.0277089121719215,0.0610655729666424,1981.5331701206003,2.0137964201545704,0.6526918184185809,0.912377258108007,0.1171081179735717,0.0161541985132479,0.0314675571513138,3.846107648891813,-0.2425299755283843,18238,27,0.9927377653322172,8.0,0.6016384595868507
17938,0.0282729475785968,0.0607624081753598,1636.7249560717123,3.736055938674157,0.6630833675143164,0.9307669007604918,0.1394629997444257,0.0073975046178635,0.0314044454829301,0.5441963214086819,-0.2118311530033797,18252,27,0.973463964987038,8.0,0.044787119985886
17940,0.0313449514471717,0.0699916446175017,1790.7850184210067,2.7541208082110304,0.6952447715368885,1.1965357263010745,0.0330758745595024,0.0093678469543086,0.0926103527309182,1.548378952125396,-0.2429717134315983,18254,27,0.9810701631755998,8.0,0.5499265173519738
17948,0.0285386434468286,0.0642934854136846,1471.3027657331577,1.051710677798978,0.7029429289835537,0.9131152033764266,0.0812598881883741,0.001601096641837,0.1758825836470767,1.2988921332327974,-0.1698650636155454,18262,27,0.975215002281942,7.0,0.4240509656428912
17952,0.0312218277737473,0.0665113972114467,1806.2863661062188,1.1571725432185709,0.7022073009840522,0.882834154230791,0.0718160182427966,0.0040033842578388,0.1395103916918914,0.9892147063592232,-0.2249657664693068,18266,27,0.9573134925778406,8.0,0.1610539599288047
17959,0.0322560641860922,0.0693918493729964,1815.0558776952832,1.4820508898452904,0.6629065521669474,0.8828892071487644,0.099640423607216,0.007495834922731,0.075438183171034,2.98641187935051,-0.2408448148986712,18273,27,0.9767083562192772,8.0,0.4962140045764536
17960,0.0275695007389797,0.069327539121077,1291.0654794177378,1.0394103755041386,0.7031376581839133,0.9694175185477801,0.0510756969761153,0.0092666463500264,0.2033267875928307,0.1048089637809048,-0.0344974683968542,18274,27,0.9647919325857988,5.0,0.3414216888818076
17967,0.0263411971959087,0.0661791203047042,1977.1324982504912,1.0071071447819755,0.6587885347507918,0.9379184318750642,0.0659715288256392,0.0099325812641077,0.1349007478603871,3.508552605850645,-0.2263547202987035,18281,27,0.968898659475164,8.0,0.2398141018563726
17969,0.0257991375533459,0.0663833154624006,1944.603332823931,2.9081589886487005,0.6867736903389183,1.184514066013914,0.1323333040491509,0.0064817318426685,0.0357246635084773,1.3660855110388384,-0.2362201312375034,18283,27,0.9892995153133232,8.0,0.4897995451291673
17989,0.0278195181586606,0.0697605257659959,1962.3202245082632,1.470079418739336,0.688790266747897,1.0089038937198307,0.1196475100576727,0.0020777006505963,0.1538653415689028,3.799559364277045,-0.2156157295228271,18303,28,0.9896481084066824,8.0,0.1824764848758175
17991,0.0303167106999035,0.0665342000491065,1968.884205628958,1.202431845725626,0.6911562348613532,1.0486519627895032,0.1352691502585186,0.0022876125139403,0.1798892810865465,1.2425517160063189,-0.0862231613326361,18305,28,0.9582644859214848,6.000000000000001,0.0846698495969655
17995,0.0298823552040108,0.0633120332559487,1927.956944567587,1.7690242776153375,0.6668641747078939,0.9496734116706372,0.0758720466690231,0.0061180416512487,0.1668555539314991,0.2016479388052947,-0.4265000984638882,18309,28,0.9529617875895284,11.0,0.1623104149059635
18013,0.0288726654045236,0.0647934000954285,1937.827109775228,2.753291528852058,0.6785460836550729,0.8972966199059037,0.0644515153605125,0.0068892895760415,0.1410408911396265,0.0040556678809229,0.05910839412683,18327,28,0.991286870361778,4.0,0.069808439906438
18032,0.0335305583266418,0.0631053253417313,1982.0702470548,2.375270494425391,0.6993819191599947,0.708461434189861,0.242374131537589,0.004153757740114,0.0054174955344278,1.2659151218403324,-0.233466364926043,18346,28,0.9687960060980516,8.0,0.3459755043809038
18048,0.0280873126543344,0.0690261296038421,1801.9969491752688,1.0786916026575382,0.6929286559221765,1.040630326210266,0.0869466220434876,0.0079052670650165,0.1516976000343608,0.5389023645010849,-0.2141416786323102,18362,28,0.983759032747066,8.0,0.1309203432199828
18052,0.029437992718635,0.0680402602772719,1554.7055985974998,1.8655028266651696,0.6726464193404602,1.063340916182026,0.0726667414509744,0.0040855374149694,0.1677606540757032,0.9856001358277456,-0.2314844384385187,18366,28,0.9734351057643054,8.0,0.3394421053993079
18078,0.0285540453588108,0.0687299825279648,1994.3304617054887,1.059770668223944,0.6981037689162509,1.0856984313363562,0.1047932865705366,0.0068195691242257,0.1839364675276951,3.4617467944564697,-0.0845811178038488,18392,28,0.9536837509351254,6.000000000000001,0.0371355217333588
18098,0.0317939325368801,0.0691240879783726,1945.9854549195747,3.100181978738929,0.7030909162439711,0.9569926540385563,0.1320411752559286,0.0043139117896879,0.0489988897205701,0.5176346134356984,-0.2179683021613115,18412,28,0.9891026235023118,8.0,0.2150376499312312
18103,0.0311204287454287,0.0676623633621762,1815.5300965472,3.170255445083616,0.6916536672328748,1.095466426080678,0.0780416571845226,0.0062368118818813,0.1515909352140264,0.0212462826065991,-0.2097791638389148,18417,28,0.9831117840077184,8.0,0.0622463776223138
18107,0.0320641035687206,0.0632310962335309,1886.8908596093197,4.247118136168942,0.7331583497636049,0.8233575601699267,0.0170707469849965,0.0073975046178635,0.0325711793436447,2.1694666674746674,-0.2422375287551734,18421,28,0.9560963365968552,8.0,0.4140446143118784
18110,0.0294160259462522,0.0609860621725463,1875.2379808702672,1.6876685885575804,0.651839153169731,0.912377258108007,0.1171081179735717,0.0093736144918493,0.0304296122410617,3.8234022865356536,-0.2186892885145207,18424,28,0.983316281204166,8.0,0.1969207337386409
18118,0.0285228319845119,0.0677947539178781,1460.6978059388732,1.0062570948353522,0.6779563282219938,0.9993262607405139,0.144002481316406,0.0002660023098253,0.1690833806842367,2.7613309728898225,-0.2163303753858381,18432,28,0.9684389982195286,8.0,0.0871506218852142
18122,0.0296748381917422,0.0661289427571976,1960.18861703158,1.9290172687860112,0.6757206002287937,1.0711552264853275,0.1498698579455814,0.0092516785633988,0.1448092678682869,0.3882281320740087,0.0090820210267446,18436,28,0.9562927096522944,4.0,0.6452332328603019
18126,0.0337148133143568,0.0693454460372277,1717.2843918713795,3.658640129959813,0.6993388113229589,0.9459190044050221,0.2833152726300561,0.0043608238707787,0.0036595516549542,4.762460236543772,-0.2132182409671962,18440,28,0.9706109999853264,8.0,0.0513286144345741
18127,0.0311303512381481,0.0636436526623164,1564.3487783497442,1.5223762939885603,0.7123144341025176,0.9855089994899998,0.242282667761442,0.0169111757565917,0.0051016559544987,1.2180039943638197,-0.2185854729389633,18441,28,0.959092887542964,8.0,0.0742465317992704
18130,0.0287377314491739,0.0667020073587735,1926.2844388085127,2.980399258087142,0.6872339690887002,1.1456088023997597,0.1165539205361112,0.0090627459247342,0.1457165900955316,0.1045020543354403,-0.042656698865958,18444,28,0.9687103724548558,5.0,0.48340234526365
18141,0.0269810376018665,0.06097245861386,1675.087679861247,5.557694674948026,0.693183745283342,0.8396929385395264,0.0178550943247459,0.0079910515014628,0.0326390807248031,4.236839933233456,-0.0984159616168827,18455,28,0.9859087296381892,6.000000000000001,0.4057830724441857
18150,0.0298311168311941,0.069056996461398,1978.3068361413764,1.5461012050296252,0.6915134820137683,1.040368340592327,0.0990766988116932,0.0085587531510931,0.1596692569580356,2.087174677069415,-0.2164396368869432,18464,28,0.9582239486108132,8.0,0.0377142963582146
18171,0.0279894989377058,0.066090351406118,1959.336537785248,1.2440885627478164,0.6689198496025665,0.907454383152189,0.1560022255358877,0.0016601038251375,0.1767969915163801,3.319426726923417,-0.0600612056684721,18485,28,0.954830663251642,5.0,0.6750714012852921
18183,0.0271903319373715,0.0606748232135238,1552.6690609188568,5.833094188686225,0.7004473195753631,1.1592130386540813,0.0656013039454505,0.0065819674091617,0.0361279362722531,0.070423875329596,-0.2040216191780333,18497,28,0.9886640321621258,8.0,0.0036444484811286
18185,0.0287386210800544,0.0655967800100785,1471.5683450322526,2.221556656031498,0.6959205295753159,1.0463027572456824,0.0812705549027139,0.0039337887487404,0.1726577753975125,1.965166392671316,-0.0616091562026138,18499,28,0.9580627769670192,5.0,0.7144512278743038
18198,0.0318153257125101,0.0697596067060322,1984.5522737255344,1.622239276077727,0.6916458704075402,0.8579581652431566,0.0406301595131806,0.0068355142618693,0.1886436983520752,0.2945425304425644,-0.1477641243260164,18512,28,0.986184152624164,7.0,0.1473826280110666
18199,0.0273910102701779,0.063019599139619,1754.532763584638,3.861735307099512,0.66886334421556,0.7046989749518018,0.1524615269731854,0.0076141090350378,0.0317502607329793,3.954203133017865,-0.1520813319325511,18513,28,0.9779926222502492,7.0,0.1711830902395115
18202,0.0313403440039487,0.0651301245851333,1986.0338522611316,2.9881977643225497,0.6688528552458395,0.8142102412341659,0.0802072134700989,0.0081259286246409,0.0256403728878465,4.640614591554805,-0.219469424741214,18516,28,0.967852756107519,8.0,0.131305151655805
18204,0.0278144507515781,0.069056996461398,1796.8614404270525,1.07691485986505,0.6714623566097078,1.0242785285513427,0.0851270377375397,0.0100221014147904,0.0990883949640087,0.3035799963703116,-0.2234889247552841,18518,28,0.9881081649237198,8.0,0.2928746959478601
18205,0.0272511075863407,0.069056996461398,1931.6946571609933,1.8150099510733155,0.668463472483559,0.7389138618641109,0.0913671277001937,0.009651470929158,0.1512691999217021,2.25911541224808,-0.0828551457245105,18519,28,0.972953432967706,6.000000000000001,0.1075943507061873
18214,0.0281192591583764,0.0644379989801646,1951.218602704404,1.172004347447367,0.685969716312377,0.8963995064217979,0.1483815381960649,0.0003516422759665,0.1719364100694486,2.873978815441312,-0.0864481632103436,18528,28,0.9510163219161236,6.000000000000001,0.0518040577357723
18228,0.0306031296747317,0.0688409464852871,1640.9452801023438,3.0458010721729503,0.6633029419994486,1.0598444085784902,0.0955781742893796,0.0095705482799203,0.1271661998416731,0.7083638593839123,-0.1523031993632577,18542,28,0.9592706122043172,7.0,0.0809010514704522
18231,0.0305834730184601,0.0688453436672177,1902.3582154543155,2.260405873132874,0.6903545614712177,1.032344944587889,0.0926519256210658,0.0095700015619384,0.1511119873995192,0.3259482361184893,-0.2181091263410234,18545,28,0.9534722625624216,8.0,0.0389982079274582
18244,0.0310287265620956,0.0694191943726792,1989.601430160182,1.3426852287684157,0.6957456759510499,1.0011787686077143,0.1364311454033299,0.009239011968702,0.1695080619325517,1.4860447814694937,-0.1608027283576289,18558,28,0.9522646985978888,7.0,0.1733644183538776
18246,0.0298857551251094,0.0668540782742562,1749.8186834113562,3.022348339772321,0.6553111301370919,0.8584944950623337,0.0415218049467686,0.0076404131739581,0.169832885271669,0.83607540869097,-0.0163763418289013,18560,28,0.958875446552412,5.0,0.0400223601955809
18264,0.0271846707331323,0.069056996461398,1801.908272261668,2.6743478349093257,0.695308731654183,0.732719427027933,0.0893305682717558,0.0097622564135614,0.1535109396633961,1.6950387830697342,-0.1100454086683488,18578,28,0.950458997148526,6.000000000000001,0.4029761157678622
18267,0.0299341930996893,0.0609428498735176,1956.4873363754068,2.448096470076342,0.6852449543569064,0.9963371352634616,0.0480059144431311,0.0073112722303928,0.0383471004182129,1.8217505821925288,-0.226168293265545,18581,28,0.9636835750133876,8.0,0.210942274050113
18287,0.0311524413483464,0.0694856472382131,1709.472316509778,3.4252305973827943,0.7605139086958997,0.7015880838533806,0.1914417987013016,0.0108465991718754,0.0080614173760374,4.715804723371347,-0.2189121593083076,18601,28,0.9639565189494648,8.0,0.1034649843719388
18300,0.0313345999607835,0.0674258520749221,1991.0407629225165,1.003242722695902,0.6814034353012689,1.0045296792897387,0.0888035070743363,0.0041678412246632,0.1598323609022567,1.4162034505826684,-0.0432240410764326,18614,28,0.9910222525322044,5.0,0.6034718788075106
18311,0.0298031906946908,0.0671272894043801,1800.5251186584685,1.7075931502652857,0.6550302525288237,1.1269651636187568,0.0838972245857727,0.0083471820150605,0.1876602777798763,0.301873993287973,-0.0447138101479834,18625,28,0.9559305731884756,5.0,0.4503600181621303
18313,0.0272509944351877,0.0690752461716385,1767.3466283387509,1.656751141666319,0.6860571111630662,0.8197250078647442,0.0738933034643514,0.0081666620135834,0.1694130153739397,2.7172627102184395,0.034598591356181,18627,28,0.9650636870144432,4.0,0.3063395647294995
18327,0.0307986914697083,0.0666909260481428,1985.8224721920192,1.4201655015362258,0.670484788406603,1.1062825410097559,0.083884475886934,0.0058123574627828,0.2061950444464454,0.1806533659491767,0.0535264429197359,18641,28,0.9700104394440991,4.0,0.0471555534244569
18328,0.029330467540924,0.0668540782742562,1742.1052625532402,1.0154170445999406,0.6551238065552047,0.870385071120019,0.0838972245857727,0.0078882089242161,0.169832885271669,0.6518718802285983,-0.0996534321817615,18642,28,0.9581248164624864,6.000000000000001,0.2854255650388544
18351,0.0298823552040108,0.066986212798295,1942.3955681338523,2.239451229789589,0.6927059146750739,0.966035753986735,0.1137138812687717,0.0075465375067905,0.0409707426072075,0.1145770061090425,-0.2441320583938757,18665,28,0.9535960417015046,8.0,0.4299610844156594
18352,0.0305943305333799,0.0688409464852871,1753.3045523719486,1.2715006007057443,0.6647369699774044,0.8189635158724802,0.0988790231392131,0.0067239015960886,0.1614382856045709,4.380860134686924,-0.2164140383480831,18666,28,0.9608003674329516,8.0,0.050212412386005
18354,0.0311384771286105,0.0677536510543732,1801.5076980412675,5.916916392281848,0.6760480928515336,1.128725879170292,0.0558685764442073,0.0062000890494668,0.1704350087110597,0.3868776387766209,-0.0224579668172041,18668,28,0.9578604162308773,5.0,0.1261715834124479
18373,0.0290957714379134,0.0673231364101921,1980.735810174748,1.8936131120651627,0.678676246745884,0.9940719865314496,0.0542788795036707,0.0075338035982495,0.188780086022533,0.0448517079865339,0.0332428887901761,18687,28,0.9697183164066212,4.0,0.3499482501804634
18380,0.0310481829195496,0.0670736204973524,1910.831474974368,2.3701927867959256,0.7034127703413982,1.0477346848578322,0.0888035070743363,0.0041987242451611,0.1712178137310225,0.0761010060985842,-0.2232814066401939,18694,28,0.957439076451638,8.0,0.1364164818610977
18413,0.0296196496027925,0.0667227803866483,1855.660744692604,2.1348256997137818,0.6661215392127682,1.154956061474633,0.0529668992983573,0.0073955582469024,0.1786952550290352,0.0494067929128885,0.0413003540163487,18727,28,0.9670505957195322,4.0,0.2157476683524302
18428,0.0315782694653144,0.0613869458931674,1940.4142852523305,2.215222923162612,0.6810720755612936,0.9489955733302325,0.0782429312263481,0.0076774731288802,0.0326390807248031,0.1207411258318458,-0.2421755090225097,18742,28,0.959392135580706,8.0,0.4295933132411744
18430,0.0302388212726778,0.0676331289652464,1613.3304804737895,1.2811298439058816,0.6554857492233422,0.9806306119557217,0.0552770805479901,0.0079973215935434,0.1724796002208151,0.1833074707115179,-0.350294594208447,18744,28,0.972906438809506,10.0,0.1189511071742353
18434,0.0282872579659344,0.0670992661040186,1952.042757547824,3.032766752892208,0.6957456759510499,1.1766956576468968,0.1185628132301358,0.0051358021161816,0.1533308811521881,2.4209970496636783,-0.2214560527278969,18748,28,0.9614304261500572,8.0,0.1289929216687388
18443,0.0296128381609824,0.0668575620858882,1439.41412648245,1.88900324987728,0.6874846293374841,1.1074748191862445,0.0423688209308721,0.0039811436754783,0.1870905640030798,2.1367065138321424,-0.254917486177347,18757,28,0.9727663104627916,8.0,0.6875938449741628
18446,0.0309280416233658,0.0680786037682136,1273.399769902804,1.0420579806260717,0.6747634021819778,0.9673048374276254,0.2850866245979209,0.0036393234800791,0.0001164781581481,1.5671865194808308,-0.2076145138484172,18760,28,0.9921807824345142,8.0,0.0751216198988284
18449,0.0275134060140973,0.0626342053691324,1728.0017522719654,1.0781448874231554,0.6404601376453057,1.0131144046248282,0.148214751300732,0.0047833304618082,0.0596475636213816,4.83302501209109,-0.2064808861794772,18763,28,0.991971430146394,8.0,0.0570704434241275
18451,0.0276207317539192,0.0608188558632121,1809.27156325026,4.305471232090566,0.6942382974009746,0.9020157582259234,0.0820935815295245,0.0081635817038675,0.0326608558916347,0.35220794134513,-0.2118277200432647,18765,28,0.9926082005573188,8.0,0.1404568034355655
18468,0.0312807012576264,0.0612539800026363,1717.2843918713795,1.003072559010974,0.7016921071007924,0.9414453693016831,0.2963483897615077,0.0175137396785495,0.0035901207477832,4.762460236543772,-0.2129894360342004,18782,28,0.980253046316717,8.0,0.0961067720965909
18477,0.0293783834262409,0.068307556027853,1526.4744502169954,1.0288408304869563,0.6485386924798232,0.8745106523919572,0.175236748882005,0.0081771551513998,0.1478854514169069,0.0254769023103481,-0.1009532882120837,18791,28,0.9619121895560546,6.000000000000001,0.3238602709615277
18489,0.0313281893392923,0.0671870735214071,1801.5076980412675,4.495618233763441,0.6654996685326229,1.1408884911843264,0.0729834646803743,0.0052377683919256,0.0924414850392464,0.2021790916590221,-0.2241112864657006,18803,28,0.9598552530996612,8.0,0.1609455624838145
18490,0.0314390087217233,0.0663085064104369,1925.671812905395,1.1225803916011126,0.681866086241872,1.1852488103993557,0.1145699351978317,0.0023411416435551,0.1495805872699218,2.328460987374523,-0.1020477121614286,18804,28,0.9547789691910126,6.000000000000001,0.3046105283764917
18505,0.0312204753023008,0.0626698283445738,1793.3773682532558,2.010733770407805,0.6528276831701221,0.9179855797568877,0.1171081179735717,0.028799830885627,0.0326031594937981,4.1074576213243805,-0.2078341854322644,18819,28,0.9880693894120612,8.0,0.0578597285442734
18511,0.0272705535428602,0.0688395714505653,1744.5334320970085,1.2648318918040191,0.6890541927206113,0.8829050775258439,0.0930641262617716,0.006084273735352,0.174076978888847,2.6720408999707264,-0.1698296564134516,18825,28,0.9732458505984044,7.0,0.4136740991937962
18551,0.028656095729057,0.0634221369429683,1899.3111825893905,1.077925636018354,0.7010053361548314,1.182775692615515,0.1315524218808225,0.0014380840141943,0.1646997315310241,2.832467885191832,0.0531086193367047,18865,28,0.9647586397122604,4.0,0.0271639085107295
18555,0.0298235165963717,0.0697078597530822,1439.9468913134417,1.815212044999148,0.7082990071882918,1.1312476786401477,0.0816826131195837,0.0039635576688901,0.1754089595567226,1.6867489708079677,-0.2468817687199354,18869,28,0.9560378306807586,8.0,0.4834156842028241
18556,0.0294732672742997,0.0671240225250481,1919.4474671620785,2.405419986445706,0.697384341633096,0.6358012533227482,0.0050866692195096,0.0075606151978957,0.1346324648687811,1.4279294225463632,-0.2410845515554878,18870,28,0.9810381359226232,8.0,0.5214589529454323
18563,0.0310856849035378,0.0673171212383187,1994.695892794943,1.9111529711997213,0.6633269119195211,1.0934007212693593,0.0729834646803743,0.0060350507351505,0.172906685347373,1.435215646644986,-0.2106191540292143,18877,28,0.9730752582945305,8.0,0.0246636019108663
18567,0.0272443526267075,0.0671278512381804,1691.4759783762029,1.108172644149381,0.7032234152800316,1.1314479133085693,0.088426418447403,0.007669637853234,0.1956684538797653,0.2523935507159823,-0.1833941457666722,18881,28,0.9561104675498084,7.0,0.5314645242491243
18580,0.028492036317814,0.0690209094579116,1717.4801177752436,1.0552417362271005,0.6874779593119033,0.7387468348790142,0.044448816733996,0.0096102262956429,0.1677924119612749,2.4458451778129144,-0.1813235200713554,18894,28,0.9745016315270226,7.0,0.5923609587054433
18595,0.0320382939047137,0.0679689157138664,1930.101154624453,2.8196540590198453,0.6683371651773868,0.9860938425452022,0.1138184171766682,0.0048293580832869,0.172906685347373,0.034654529708249,-0.213387570363754,18909,28,0.9738411101967068,8.0,0.0700191064398429
18608,0.0284304652927731,0.063546403722776,1983.4006824942928,2.32400606547628,0.6867736903389183,1.1624450685617804,0.1352815138918759,0.0077048283337731,0.1462255456164746,0.9879762756689996,0.0051704163978763,18921,29,0.9514834847244033,4.0,0.6798611776538706
18613,0.0303804721513051,0.0672293340453029,1663.260579064078,1.148523293213064,0.6681544264064019,1.1191980634476448,0.0675260041646939,0.0071382823512588,0.0441695327662198,3.2182489781238184,-0.2240064236628936,18926,29,0.951291164330077,8.0,0.1165521765937893
18642,0.0301979836829151,0.065292001387087,1954.9373017001767,1.1227897635290889,0.6567755605954926,1.0472356182785472,0.1145699351978317,0.003513584761405,0.149430570258578,4.305177002460706,-0.1621942752977672,18955,29,0.9571318651565388,7.0,0.2185734552492024
18646,0.0283832446837708,0.0650300620264277,1996.9380113750613,1.641351916745704,0.6963074062861446,0.8913490943187862,0.072315626620161,0.0046645693153596,0.171277071740147,2.173593830764613,-0.0135690886451954,18959,29,0.9768984753203108,5.0,0.088028706279486
18653,0.0283614846709608,0.0688556192255257,1812.3937587401024,2.348154989266865,0.6637821882430552,1.186281019944809,0.1047488838496265,0.0082691531184074,0.1183982962738023,0.0026108007183845,-0.24600424235773,18966,29,0.9860790187498644,8.0,0.6204587291152723
18655,0.0268001572497839,0.0697609098707745,1926.8301357833104,1.044702854682471,0.666607429543921,0.7491130007171785,0.1208563109567331,0.008757853912886,0.1534845369314209,2.1117319915994903,-0.2446973112949378,18968,29,0.95623999228678,8.0,0.4516596308579674
18667,0.0316612860987681,0.0623183865599365,1919.2353050873417,5.742718209481135,0.6814674134802112,0.8635836600545768,0.0107321783236572,0.0050883505727948,0.0371685876830911,3.395133076095288,-0.0776201663906833,18980,29,0.9839135805416628,6.000000000000001,0.083870398568564
18676,0.0288893722916122,0.0651756487645243,1986.276280192486,1.76349241776906,0.7017018896669835,1.0823579330760815,0.133072317265825,0.0007001276668292,0.1760723213664823,2.2741612866230803,0.0253184031074498,18989,29,0.9520830517646248,4.0,0.3806392122113769
18678,0.0276542733665031,0.0640842864495497,1961.900582745825,3.3528626641814423,0.66886334421556,0.6755603860847075,0.1608758620538027,0.006779801561846,0.0364194504442991,3.751284051343278,-0.2100300434476561,18991,29,0.9808307533781654,8.0,0.0546044186056686
